[11, 11, 48, 56, 26, 25, 36, 13, 5, 60, 0, 29, 71, 50, 58, 32, 41, 60, 50, 50, 43, 24, 38, 50, 35, 45, 63, 45, 23, 59, 13, 61, 52, 41, 33, 26, 30, 24, 36, 40, 8, 51, 50, 39, 42, 30, 24, 56, 47, 52, 22, 43, 41, 49, 49, 35, 32, 59, 59, 38, 19, 21, 62, 43, 30, 54, 44, 42, 45, 31, 64, 42, 41, 34, 16, 26]
[29, 31, 74, 61, 11, 52, 13, 18, 31, 46, 29, 0, 68, 25, 32, 45, 58, 84, 51, 63, 67, 16, 47, 65, 10, 33, 91, 17, 35, 57, 26, 88, 80, 17, 25, 44, 8, 13, 11, 64, 37, 65, 66, 62, 35, 52, 31, 28, 76, 34, 51, 72, 44, 78, 68, 25, 50, 47, 84, 59, 45, 36, 90, 71, 40, 26, 66, 50, 54, 54, 35, 16, 20, 64, 39, 25]
[60, 60, 74, 19, 58, 91, 56, 73, 67, 29, 71, 68, 0, 55, 59, 103, 112, 73, 21, 37, 65, 54, 36, 120, 78, 35, 92, 81, 92, 12, 58, 90, 83, 83, 91, 97, 76, 78, 60, 63, 76, 39, 121, 61, 33, 99, 47, 69, 96, 42, 85, 100, 30, 89, 120, 43, 103, 27, 75, 56, 64, 52, 90, 104, 42, 86, 60, 32, 115, 100, 79, 82, 51, 88, 61, 89]
[45, 46, 87, 55, 23, 75, 14, 41, 50, 27, 50, 25, 55, 0, 9, 70, 83, 94, 45, 64, 78, 27, 49, 90, 30, 22, 105, 29, 59, 47, 41, 103, 94, 33, 48, 69, 31, 38, 14, 75, 58, 67, 91, 72, 28, 76, 38, 14, 95, 13, 71, 93, 42, 94, 93, 22, 75, 29, 95, 69, 59, 47, 104, 93, 45, 32, 76, 50, 79, 78, 25, 30, 9, 83, 54, 50]
[54, 55, 95, 61, 32, 83, 23, 49, 59, 30, 58, 32, 59, 9, 0, 77, 90, 103, 51, 72, 87, 35, 57, 96, 35, 29, 114, 31, 67, 53, 50, 112, 103, 37, 54, 76, 37, 45, 22, 83, 66, 75, 97, 81, 36, 84, 47, 11, 103, 18, 80, 101, 50, 103, 100, 30, 82, 32, 104, 77, 68, 56, 113, 102, 53, 32, 84, 58, 85, 86, 20, 34, 18, 92, 63, 57]
[43, 43, 69, 89, 50, 28, 58, 31, 37, 88, 32, 45, 103, 70, 77, 0, 13, 83, 82, 81, 67, 51, 70, 19, 43, 73, 78, 51, 11, 91, 45, 76, 70, 45, 27, 8, 40, 33, 56, 66, 30, 82, 20, 65, 72, 16, 56, 71, 54, 77, 32, 46, 73, 63, 23, 63, 8, 88, 81, 66, 47, 53, 78, 40, 62, 58, 70, 74, 13, 19, 75, 48, 64, 44, 47, 21]
[52, 52, 70, 97, 62, 28, 70, 43, 45, 99, 41, 58, 112, 83, 90, 13, 0, 84, 91, 87, 70, 62, 78, 9, 56, 85, 75, 64, 24, 100, 54, 74, 69, 58, 39, 15, 53, 45, 69, 69, 37, 88, 9, 69, 83, 15, 65, 84, 51, 90, 34, 41, 82, 61, 10, 74, 9, 99, 82, 71, 53, 61, 76, 34, 71, 71, 73, 82, 14, 16, 88, 61, 77, 43, 53, 34]
[55, 54, 14, 54, 76, 56, 83, 72, 56, 85, 60, 84, 73, 94, 103, 83, 84, 0, 59, 36, 17, 71, 46, 92, 93, 76, 22, 102, 79, 66, 58, 20, 18, 100, 93, 75, 89, 83, 86, 21, 56, 34, 92, 22, 69, 69, 57, 106, 39, 88, 51, 48, 56, 27, 86, 72, 77, 84, 4, 25, 41, 49, 19, 56, 50, 111, 18, 47, 95, 68, 116, 100, 85, 41, 46, 86]
[40, 40, 58, 10, 40, 70, 41, 53, 46, 27, 50, 51, 21, 45, 51, 82, 91, 59, 0, 23, 48, 36, 16, 100, 61, 23, 76, 66, 72, 9, 38, 74, 66, 68, 73, 76, 59, 60, 45, 45, 55, 26, 100, 43, 17, 79, 26, 59, 77, 34, 64, 80, 9, 71, 99, 27, 82, 25, 61, 38, 43, 31, 75, 84, 21, 73, 44, 13, 94, 79, 70, 66, 38, 68, 40, 70]
[40, 39, 37, 18, 52, 62, 56, 58, 45, 50, 50, 63, 37, 64, 72, 81, 87, 36, 23, 0, 29, 47, 16, 96, 72, 43, 55, 80, 72, 29, 40, 53, 46, 80, 80, 74, 69, 67, 60, 26, 51, 3, 97, 25, 36, 73, 32, 78, 61, 55, 55, 66, 22, 52, 93, 43, 79, 48, 39, 20, 34, 30, 53, 72, 23, 88, 23, 14, 94, 73, 89, 79, 56, 55, 34, 74]
[38, 37, 9, 46, 59, 42, 66, 55, 38, 73, 43, 67, 65, 78, 87, 67, 70, 17, 48, 29, 0, 54, 33, 78, 75, 62, 28, 84, 62, 56, 41, 26, 18, 82, 75, 59, 71, 66, 69, 4, 39, 27, 78, 6, 55, 55, 40, 90, 33, 73, 36, 40, 43, 24, 73, 57, 62, 71, 17, 10, 23, 32, 27, 47, 34, 93, 5, 36, 80, 54, 100, 83, 69, 30, 28, 68]
[18, 20, 62, 45, 5, 49, 13, 19, 23, 37, 24, 16, 54, 27, 35, 51, 62, 71, 36, 47, 54, 0, 31, 70, 26, 22, 79, 33, 40, 43, 14, 77, 68, 33, 37, 47, 23, 24, 16, 50, 32, 49, 71, 48, 22, 53, 15, 36, 68, 28, 45, 66, 28, 68, 71, 12, 53, 37, 71, 45, 33, 22, 78, 67, 24, 41, 52, 34, 62, 54, 46, 32, 17, 56, 27, 35]
[27, 27, 42, 19, 36, 55, 41, 44, 33, 40, 38, 47, 36, 49, 57, 70, 78, 46, 16, 16, 33, 31, 0, 86, 57, 30, 61, 64, 60, 25, 27, 59, 51, 64, 65, 63, 54, 52, 45, 30, 41, 18, 87, 28, 23, 64, 17, 63, 61, 42, 49, 64, 9, 55, 85, 28, 69, 38, 48, 23, 27, 17, 60, 68, 8, 72, 29, 4, 83, 65, 73, 64, 41, 52, 25, 61]
[60, 60, 78, 105, 69, 36, 77, 51, 54, 107, 50, 65, 120, 90, 96, 19, 9, 92, 100, 96, 78, 70, 86, 0, 62, 92, 82, 69, 30, 108, 62, 81, 76, 63, 44, 23, 59, 52, 76, 77, 45, 97, 1, 77, 91, 23, 74, 90, 57, 97, 42, 47, 91, 68, 9, 82, 18, 107, 89, 79, 62, 69, 83, 39, 79, 75, 82, 91, 14, 24, 93, 66, 84, 50, 62, 40]
[37, 38, 82, 71, 21, 55, 22, 22, 38, 54, 35, 10, 78, 30, 35, 43, 56, 93, 61, 72, 75, 26, 57, 62, 0, 42, 97, 10, 33, 67, 35, 95, 87, 7, 18, 44, 4, 12, 19, 72, 42, 75, 63, 70, 45, 53, 40, 28, 81, 41, 55, 76, 54, 84, 66, 34, 49, 55, 92, 68, 52, 45, 97, 74, 49, 19, 75, 60, 50, 55, 33, 8, 28, 68, 47, 22]
[36, 37, 71, 33, 24, 69, 21, 42, 43, 15, 45, 33, 35, 22, 29, 73, 85, 76, 23, 43, 62, 22, 30, 92, 42, 0, 90, 45, 62, 26, 33, 87, 79, 48, 58, 69, 41, 45, 24, 58, 52, 46, 93, 56, 7, 74, 24, 36, 84, 12, 64, 84, 21, 81, 94, 10, 76, 15, 77, 51, 47, 33, 88, 86, 27, 51, 58, 30, 84, 76, 47, 46, 16, 73, 42, 57]
[62, 60, 19, 73, 84, 50, 92, 75, 59, 101, 63, 91, 92, 105, 114, 78, 75, 22, 76, 55, 28, 79, 61, 82, 97, 90, 0, 107, 76, 84, 65, 2, 11, 104, 93, 70, 93, 86, 95, 32, 56, 53, 82, 34, 83, 62, 67, 115, 25, 101, 47, 35, 71, 15, 75, 84, 70, 99, 18, 39, 46, 58, 2, 43, 62, 116, 33, 64, 88, 60, 125, 105, 95, 33, 52, 85]
[46, 48, 91, 76, 28, 65, 25, 32, 48, 55, 45, 17, 81, 29, 31, 51, 64, 102, 66, 80, 84, 33, 64, 69, 10, 45, 107, 0, 42, 71, 43, 105, 97, 6, 25, 53, 14, 22, 21, 81, 52, 82, 70, 79, 49, 62, 48, 22, 91, 41, 65, 86, 60, 94, 74, 39, 58, 56, 102, 77, 62, 54, 106, 84, 57, 9, 84, 67, 56, 65, 24, 3, 29, 78, 56, 30]
[33, 34, 65, 79, 39, 27, 46, 20, 28, 77, 23, 35, 92, 59, 67, 11, 24, 79, 72, 72, 62, 40, 60, 30, 33, 62, 76, 42, 0, 80, 34, 74, 67, 37, 19, 10, 30, 22, 45, 60, 23, 74, 31, 59, 61, 20, 46, 61, 55, 66, 30, 47, 63, 62, 33, 52, 16, 77, 77, 59, 40, 43, 76, 43, 52, 50, 64, 64, 23, 23, 66, 39, 53, 43, 38, 12]
[48, 48, 65, 12, 47, 79, 46, 61, 55, 25, 59, 57, 12, 47, 53, 91, 100, 66, 9, 29, 56, 43, 25, 108, 67, 26, 84, 71, 80, 0, 46, 81, 74, 73, 80, 85, 65, 67, 50, 53, 64, 32, 109, 51, 22, 87, 35, 62, 85, 35, 73, 89, 18, 79, 108, 33, 91, 22, 68, 46, 52, 40, 82, 93, 30, 77, 51, 21, 103, 88, 72, 72, 42, 77, 49, 77]
[4, 5, 48, 44, 19, 36, 27, 17, 10, 47, 13, 26, 58, 41, 50, 45, 54, 58, 38, 40, 41, 14, 27, 62, 35, 33, 65, 43, 34, 46, 0, 63, 55, 42, 39, 39, 31, 27, 29, 38, 20, 42, 63, 36, 29, 42, 11, 50, 54, 41, 32, 52, 28, 54, 62, 23, 45, 47, 58, 34, 19, 11, 64, 54, 18, 52, 40, 30, 57, 43, 60, 42, 32, 42, 13, 34]
[59, 58, 17, 71, 82, 49, 90, 73, 57, 99, 61, 88, 90, 103, 112, 76, 74, 20, 74, 53, 26, 77, 59, 81, 95, 87, 2, 105, 74, 81, 63, 0, 9, 102, 91, 68, 91, 84, 92, 29, 54, 51, 81, 32, 81, 61, 65, 113, 24, 99, 45, 34, 69, 13, 74, 81, 69, 97, 17, 36, 44, 56, 2, 42, 60, 114, 30, 61, 87, 59, 123, 103, 93, 32, 50, 84]
[51, 50, 9, 64, 73, 42, 81, 65, 49, 91, 52, 80, 83, 94, 103, 70, 69, 18, 66, 46, 18, 68, 51, 76, 87, 79, 11, 97, 67, 74, 55, 9, 0, 94, 84, 62, 83, 76, 84, 21, 47, 44, 76, 24, 72, 55, 56, 105, 21, 90, 38, 31, 61, 9, 70, 73, 63, 89, 14, 28, 35, 47, 10, 39, 52, 106, 23, 54, 81, 53, 114, 95, 85, 26, 41, 76]
[44, 46, 89, 77, 28, 61, 28, 28, 45, 59, 41, 17, 83, 33, 37, 45, 58, 100, 68, 80, 82, 33, 64, 63, 7, 48, 104, 6, 37, 73, 42, 102, 94, 0, 19, 47, 11, 18, 24, 79, 48, 82, 64, 77, 51, 57, 48, 28, 87, 45, 60, 81, 61, 91, 68, 41, 52, 60, 99, 75, 59, 52, 103, 79, 57, 13, 82, 67, 50, 59, 30, 3, 33, 74, 54, 25]
[40, 41, 80, 82, 34, 46, 38, 22, 37, 71, 33, 25, 91, 48, 54, 27, 39, 93, 73, 80, 75, 37, 65, 44, 18, 58, 93, 25, 19, 80, 39, 91, 84, 19, 0, 30, 17, 13, 36, 73, 37, 81, 45, 71, 59, 39, 49, 46, 73, 58, 47, 66, 65, 79, 49, 48, 34, 71, 92, 71, 52, 50, 93, 63, 57, 32, 76, 69, 32, 42, 49, 22, 45, 61, 48, 8]
[37, 37, 61, 82, 47, 20, 55, 28, 30, 84, 26, 44, 97, 69, 76, 8, 15, 75, 76, 74, 59, 47, 63, 23, 44, 69, 70, 53, 10, 85, 39, 68, 62, 47, 30, 0, 40, 32, 55, 58, 23, 75, 24, 57, 67, 10, 50, 71, 47, 75, 24, 39, 67, 55, 24, 59, 6, 84, 73, 59, 40, 46, 70, 34, 56, 60, 62, 68, 21, 13, 76, 50, 62, 37, 39, 22]
[33, 34, 77, 68, 19, 51, 21, 18, 34, 54, 30, 8, 76, 31, 37, 40, 53, 89, 59, 69, 71, 23, 54, 59, 4, 41, 93, 14, 30, 65, 31, 91, 83, 11, 17, 40, 0, 8, 18, 68, 38, 71, 60, 66, 43, 49, 37, 31, 76, 41, 50, 72, 52, 80, 63, 33, 46, 55, 88, 64, 48, 41, 92, 70, 46, 23, 71, 57, 48, 51, 36, 12, 28, 64, 43, 19]
[29, 30, 72, 68, 21, 43, 26, 11, 28, 58, 24, 13, 78, 38, 45, 33, 45, 83, 60, 67, 66, 24, 52, 52, 12, 45, 86, 22, 22, 67, 27, 84, 76, 18, 13, 32, 8, 0, 24, 63, 30, 69, 53, 61, 45, 41, 36, 39, 69, 46, 43, 64, 52, 73, 55, 35, 38, 59, 83, 60, 43, 38, 86, 62, 44, 31, 66, 56, 41, 43, 45, 19, 33, 57, 38, 13]
[33, 35, 77, 55, 11, 61, 4, 27, 37, 36, 36, 11, 60, 14, 22, 56, 69, 86, 45, 60, 69, 16, 45, 76, 19, 24, 95, 21, 45, 50, 29, 92, 84, 24, 36, 55, 18, 24, 0, 66, 45, 63, 77, 64, 28, 62, 30, 21, 82, 23, 58, 80, 39, 83, 79, 18, 61, 37, 86, 61, 49, 38, 94, 80, 38, 28, 68, 47, 65, 64, 30, 22, 9, 70, 43, 37]
[35, 34, 13, 43, 55, 41, 63, 52, 35, 69, 40, 64, 63, 75, 83, 66, 69, 21, 45, 26, 4, 50, 30, 77, 72, 58, 32, 81, 60, 53, 38, 29, 21, 79, 73, 58, 68, 63, 66, 0, 37, 25, 78, 2, 51, 54, 37, 86, 34, 70, 35, 41, 39, 26, 73, 53, 61, 68, 21, 7, 21, 28, 30, 47, 31, 90, 4, 32, 78, 53, 96, 80, 65, 30, 25, 66]
[16, 16, 43, 60, 35, 17, 44, 20, 9, 67, 8, 37, 76, 58, 66, 30, 37, 56, 55, 51, 39, 32, 41, 45, 42, 52, 56, 52, 23, 64, 20, 54, 47, 48, 37, 23, 38, 30, 45, 37, 0, 52, 46, 36, 49, 24, 30, 65, 39, 60, 14, 35, 46, 43, 44, 42, 28, 66, 55, 36, 17, 24, 56, 35, 34, 61, 41, 45, 43, 24, 72, 50, 49, 27, 17, 30]
[42, 41, 36, 20, 54, 62, 59, 59, 46, 53, 51, 65, 39, 67, 75, 82, 88, 34, 26, 3, 27, 49, 18, 97, 75, 46, 53, 82, 74, 32, 42, 51, 44, 82, 81, 75, 71, 69, 63, 25, 52, 0, 97, 24, 39, 73, 34, 81, 60, 58, 55, 65, 25, 51, 94, 46, 79, 51, 36, 19, 35, 31, 51, 71, 25, 90, 22, 17, 95, 73, 91, 81, 59, 54, 35, 76]
[61, 61, 78, 106, 70, 36, 78, 51, 54, 108, 50, 66, 121, 91, 97, 20, 9, 92, 100, 97, 78, 71, 87, 1, 63, 93, 82, 70, 31, 109, 63, 81, 76, 64, 45, 24, 60, 53, 77, 78, 46, 97, 0, 77, 92, 24, 75, 91, 57, 98, 43, 47, 91, 68, 8, 83, 18, 108, 89, 80, 62, 70, 83, 39, 80, 76, 82, 91, 15, 25, 94, 67, 85, 51, 63, 41]
[33, 32, 15, 42, 53, 41, 61, 50, 34, 67, 39, 62, 61, 72, 81, 65, 69, 22, 43, 25, 6, 48, 28, 77, 70, 56, 34, 79, 59, 51, 36, 32, 24, 77, 71, 57, 66, 61, 64, 2, 36, 24, 77, 0, 49, 54, 35, 84, 36, 68, 35, 42, 37, 28, 73, 51, 61, 66, 23, 5, 19, 26, 32, 48, 29, 88, 5, 30, 78, 53, 94, 78, 63, 31, 23, 65]
[33, 33, 64, 27, 25, 65, 24, 41, 39, 19, 42, 35, 33, 28, 36, 72, 83, 69, 17, 36, 55, 22, 23, 91, 45, 7, 83, 49, 61, 22, 29, 81, 72, 51, 59, 67, 43, 45, 28, 51, 49, 39, 92, 49, 0, 72, 19, 42, 78, 19, 60, 79, 14, 75, 91, 11, 74, 18, 70, 45, 42, 28, 82, 82, 21, 56, 51, 23, 84, 73, 53, 50, 21, 68, 37, 57]
[39, 39, 55, 83, 54, 13, 62, 35, 33, 89, 30, 52, 99, 76, 84, 16, 15, 69, 79, 73, 55, 53, 64, 23, 53, 74, 62, 62, 20, 87, 42, 61, 55, 57, 39, 10, 49, 41, 62, 54, 24, 73, 24, 54, 72, 0, 53, 80, 38, 81, 19, 30, 69, 48, 21, 64, 8, 89, 67, 56, 39, 48, 63, 24, 58, 70, 59, 69, 26, 3, 85, 59, 69, 29, 40, 32]
[14, 14, 49, 34, 20, 46, 26, 27, 21, 38, 24, 31, 47, 38, 47, 56, 65, 57, 26, 32, 40, 15, 17, 74, 40, 24, 67, 48, 46, 35, 11, 65, 56, 48, 49, 50, 37, 36, 30, 37, 30, 34, 75, 35, 19, 53, 0, 50, 60, 34, 41, 60, 17, 58, 73, 17, 56, 37, 57, 31, 23, 9, 66, 63, 9, 56, 38, 20, 68, 54, 60, 47, 28, 49, 18, 44]
[54, 55, 98, 69, 32, 80, 23, 46, 58, 40, 56, 28, 69, 14, 11, 71, 84, 106, 59, 78, 90, 36, 63, 90, 28, 36, 115, 22, 61, 62, 50, 113, 105, 28, 46, 71, 31, 39, 21, 86, 65, 81, 91, 84, 42, 80, 50, 0, 103, 27, 78, 100, 56, 104, 94, 35, 77, 42, 107, 81, 69, 58, 114, 99, 57, 21, 88, 64, 78, 82, 11, 25, 22, 91, 64, 50]
[50, 48, 27, 77, 72, 27, 81, 59, 45, 97, 47, 76, 96, 95, 103, 54, 51, 39, 77, 61, 33, 68, 61, 57, 81, 84, 25, 91, 55, 85, 54, 24, 21, 87, 73, 47, 76, 69, 82, 34, 39, 60, 57, 36, 78, 38, 60, 103, 0, 94, 26, 10, 69, 12, 50, 76, 46, 96, 36, 40, 36, 50, 26, 18, 58, 100, 38, 64, 64, 36, 111, 88, 85, 12, 42, 65]
[45, 46, 82, 44, 28, 77, 20, 46, 51, 14, 52, 34, 42, 13, 18, 77, 90, 88, 34, 55, 73, 28, 42, 97, 41, 12, 101, 41, 66, 35, 41, 99, 90, 45, 58, 75, 41, 46, 23, 70, 60, 58, 98, 68, 19, 81, 34, 27, 94, 0, 73, 93, 33, 92, 99, 18, 81, 16, 89, 63, 58, 44, 100, 95, 39, 45, 70, 42, 87, 82, 37, 43, 14, 83, 52, 59]
[28, 27, 37, 67, 48, 6, 57, 33, 22, 79, 22, 51, 85, 71, 80, 32, 34, 51, 64, 55, 36, 45, 49, 42, 55, 64, 47, 65, 30, 73, 32, 45, 38, 60, 47, 24, 50, 43, 58, 35, 14, 55, 43, 35, 60, 19, 41, 78, 26, 73, 0, 22, 55, 32, 38, 55, 26, 78, 49, 37, 21, 33, 47, 22, 43, 74, 40, 53, 44, 18, 86, 62, 63, 14, 24, 39]
[48, 47, 35, 81, 69, 21, 79, 55, 43, 98, 43, 72, 100, 93, 101, 46, 41, 48, 80, 66, 40, 66, 64, 47, 76, 84, 35, 86, 47, 89, 52, 34, 31, 81, 66, 39, 72, 64, 80, 41, 35, 65, 47, 42, 79, 30, 60, 100, 10, 93, 22, 0, 72, 22, 40, 75, 38, 97, 45, 46, 37, 51, 36, 8, 60, 95, 45, 67, 55, 27, 107, 83, 84, 11, 42, 59]
