[29, 0, 48, 52, 74, 39, 33, 11, 82, 58, 34, 89, 22, 55, 22, 72, 49, 37, 64, 45, 18, 37, 52, 55, 14, 51, 50, 38, 40, 24, 34, 47, 24, 42, 53, 30, 85, 49, 27, 36, 19, 43, 50, 69, 40, 73, 37, 15, 48, 33, 51, 51, 75, 56, 69, 40, 8, 45, 25, 55, 31]
[23, 48, 0, 38, 49, 72, 74, 37, 72, 43, 54, 43, 34, 66, 42, 27, 56, 62, 68, 15, 45, 20, 51, 42, 51, 49, 16, 67, 53, 24, 16, 9, 49, 53, 30, 24, 66, 51, 62, 46, 60, 46, 73, 44, 33, 27, 14, 63, 28, 18, 29, 10, 28, 36, 30, 14, 55, 78, 46, 22, 71]
[48, 52, 38, 0, 87, 89, 84, 45, 108, 79, 32, 54, 54, 32, 31, 62, 85, 39, 99, 51, 36, 51, 83, 77, 44, 13, 24, 86, 80, 37, 42, 30, 68, 80, 67, 26, 103, 82, 77, 21, 51, 75, 96, 82, 65, 60, 44, 65, 64, 45, 9, 29, 48, 7, 67, 26, 55, 95, 31, 20, 82]
[48, 74, 49, 87, 0, 72, 83, 66, 27, 18, 97, 72, 53, 113, 82, 36, 40, 103, 40, 37, 83, 41, 32, 21, 85, 98, 65, 66, 46, 60, 49, 58, 57, 43, 22, 68, 17, 35, 68, 91, 93, 36, 62, 6, 35, 39, 46, 85, 28, 48, 79, 59, 60, 85, 26, 62, 82, 76, 87, 71, 79]
[49, 39, 72, 89, 72, 0, 15, 45, 65, 54, 72, 114, 38, 94, 61, 87, 32, 74, 41, 62, 57, 53, 40, 52, 52, 90, 81, 6, 26, 54, 57, 76, 23, 28, 59, 64, 74, 37, 12, 75, 53, 36, 16, 68, 44, 89, 58, 34, 54, 54, 86, 79, 100, 92, 80, 70, 41, 6, 64, 87, 13]
[52, 33, 74, 84, 83, 15, 0, 41, 79, 65, 63, 117, 40, 84, 54, 93, 45, 64, 55, 66, 50, 57, 52, 62, 43, 83, 80, 20, 37, 53, 59, 76, 28, 40, 67, 61, 87, 49, 15, 68, 41, 47, 31, 78, 52, 95, 61, 22, 62, 57, 83, 80, 103, 89, 88, 70, 31, 18, 56, 86, 4]
[19, 11, 37, 45, 66, 45, 41, 0, 77, 51, 34, 78, 15, 54, 19, 61, 46, 39, 62, 35, 18, 27, 47, 48, 18, 46, 40, 42, 39, 13, 23, 36, 25, 40, 45, 20, 78, 45, 33, 33, 26, 39, 52, 61, 33, 62, 26, 26, 39, 22, 42, 40, 64, 48, 59, 29, 19, 51, 24, 45, 38]
[63, 82, 72, 108, 27, 65, 79, 77, 0, 29, 110, 99, 62, 129, 95, 63, 35, 116, 25, 57, 95, 57, 31, 31, 95, 116, 87, 60, 44, 75, 67, 80, 59, 41, 42, 85, 14, 33, 67, 107, 101, 39, 51, 30, 45, 66, 64, 88, 44, 64, 100, 82, 86, 107, 53, 81, 89, 67, 100, 94, 76]
[35, 58, 43, 79, 18, 54, 65, 51, 29, 0, 83, 76, 37, 101, 68, 41, 23, 89, 28, 28, 68, 29, 15, 3, 69, 88, 59, 48, 28, 47, 38, 52, 39, 26, 14, 56, 27, 17, 50, 79, 77, 18, 45, 14, 18, 44, 35, 67, 16, 36, 71, 54, 62, 78, 32, 53, 65, 58, 73, 66, 61]
[49, 34, 54, 32, 97, 72, 63, 34, 110, 83, 0, 84, 48, 22, 15, 81, 80, 8, 95, 61, 16, 56, 81, 80, 20, 24, 46, 72, 72, 37, 47, 48, 57, 74, 74, 30, 110, 79, 61, 11, 23, 72, 83, 91, 65, 81, 51, 41, 69, 49, 37, 50, 74, 39, 83, 40, 32, 78, 10, 47, 62]
[65, 89, 43, 54, 72, 114, 117, 78, 99, 76, 84, 0, 77, 86, 77, 36, 94, 91, 104, 54, 81, 61, 88, 76, 88, 67, 39, 109, 94, 65, 58, 41, 91, 93, 63, 60, 88, 89, 104, 73, 97, 85, 114, 69, 73, 33, 56, 104, 65, 60, 47, 38, 15, 47, 46, 49, 95, 120, 79, 37, 113]
[11, 22, 34, 54, 53, 38, 40, 15, 62, 37, 48, 77, 0, 68, 34, 54, 32, 54, 47, 26, 33, 17, 33, 34, 33, 59, 43, 34, 26, 17, 19, 37, 15, 27, 32, 28, 64, 31, 28, 46, 40, 24, 42, 47, 18, 55, 21, 33, 26, 16, 49, 41, 62, 56, 49, 32, 29, 45, 38, 49, 37]
[67, 55, 66, 32, 113, 94, 84, 54, 129, 101, 22, 86, 68, 0, 35, 92, 100, 21, 116, 76, 37, 73, 101, 98, 42, 19, 54, 93, 93, 55, 64, 59, 78, 94, 91, 45, 127, 99, 82, 23, 43, 92, 105, 107, 84, 91, 67, 62, 86, 66, 41, 59, 80, 39, 96, 52, 53, 99, 30, 52, 83]
[34, 22, 42, 31, 82, 61, 54, 19, 95, 68, 15, 77, 34, 35, 0, 69, 66, 21, 81, 47, 5, 41, 66, 65, 13, 29, 37, 60, 58, 22, 33, 37, 43, 60, 60, 18, 95, 64, 49, 14, 21, 58, 71, 76, 50, 69, 37, 34, 54, 34, 33, 40, 66, 37, 70, 29, 24, 67, 5, 40, 52]
[43, 72, 27, 62, 36, 87, 93, 61, 63, 41, 81, 36, 54, 92, 69, 0, 62, 89, 69, 27, 72, 36, 55, 42, 77, 74, 38, 81, 64, 49, 39, 34, 66, 62, 29, 51, 52, 56, 79, 73, 86, 53, 83, 33, 43, 3, 35, 86, 33, 39, 52, 33, 24, 57, 10, 41, 80, 93, 73, 42, 89]
[37, 49, 56, 85, 40, 32, 45, 46, 35, 23, 80, 94, 32, 100, 66, 62, 0, 85, 15, 41, 64, 36, 8, 21, 62, 90, 69, 26, 9, 48, 44, 62, 25, 6, 32, 59, 42, 6, 32, 78, 67, 10, 22, 37, 22, 64, 43, 53, 30, 41, 79, 65, 79, 86, 53, 60, 55, 36, 70, 76, 41]
[55, 37, 62, 39, 103, 74, 64, 39, 116, 89, 8, 91, 54, 21, 21, 89, 85, 0, 100, 68, 21, 63, 86, 86, 23, 29, 54, 74, 77, 44, 55, 56, 61, 78, 81, 38, 116, 84, 63, 18, 22, 78, 86, 98, 71, 89, 59, 41, 76, 56, 45, 58, 82, 46, 91, 48, 34, 79, 17, 55, 63]
[52, 64, 68, 99, 40, 41, 55, 62, 25, 28, 95, 104, 47, 116, 81, 69, 15, 100, 0, 53, 79, 49, 17, 28, 77, 105, 82, 35, 23, 63, 58, 75, 40, 21, 41, 74, 36, 17, 44, 93, 82, 24, 26, 39, 35, 72, 56, 67, 40, 55, 93, 78, 89, 100, 60, 74, 69, 42, 85, 89, 52]
[16, 45, 15, 51, 37, 62, 66, 35, 57, 28, 61, 54, 26, 76, 47, 27, 41, 68, 53, 0, 49, 9, 36, 27, 52, 61, 30, 56, 40, 25, 14, 23, 39, 39, 15, 31, 52, 36, 53, 54, 61, 31, 60, 31, 19, 29, 9, 59, 13, 13, 43, 25, 39, 50, 24, 25, 53, 67, 52, 37, 62]
[34, 18, 45, 36, 83, 57, 50, 18, 95, 68, 16, 81, 33, 37, 5, 72, 64, 21, 79, 49, 0, 42, 65, 65, 8, 34, 42, 56, 56, 24, 35, 41, 41, 58, 60, 22, 95, 63, 45, 18, 16, 57, 68, 77, 50, 72, 39, 29, 55, 36, 37, 44, 70, 42, 72, 33, 19, 63, 7, 45, 48]
[8, 37, 20, 51, 41, 53, 57, 27, 57, 29, 56, 61, 17, 73, 41, 36, 36, 63, 49, 9, 42, 0, 32, 26, 45, 59, 33, 48, 34, 19, 9, 26, 30, 33, 18, 28, 54, 32, 44, 50, 54, 26, 53, 35, 14, 38, 7, 50, 13, 7, 44, 29, 47, 51, 32, 25, 45, 59, 46, 40, 54]
[35, 52, 51, 83, 32, 40, 52, 47, 31, 15, 81, 88, 33, 101, 66, 55, 8, 86, 17, 36, 65, 32, 0, 13, 65, 89, 65, 34, 15, 47, 41, 58, 29, 12, 25, 58, 35, 3, 38, 78, 70, 8, 30, 29, 18, 57, 39, 58, 24, 38, 76, 61, 73, 83, 46, 57, 58, 44, 71, 72, 48]
[32, 55, 42, 77, 21, 52, 62, 48, 31, 3, 80, 76, 34, 98, 65, 42, 21, 86, 28, 27, 65, 26, 13, 0, 66, 85, 57, 45, 26, 44, 36, 50, 36, 23, 13, 54, 30, 16, 48, 76, 73, 16, 43, 16, 15, 44, 33, 64, 14, 33, 69, 52, 61, 76, 32, 51, 62, 56, 70, 64, 58]
[37, 14, 51, 44, 85, 52, 43, 18, 95, 69, 20, 88, 33, 42, 13, 77, 62, 23, 77, 52, 8, 45, 65, 66, 0, 41, 49, 52, 54, 28, 39, 48, 38, 56, 63, 28, 96, 62, 41, 25, 9, 56, 64, 79, 51, 77, 43, 22, 57, 39, 45, 51, 76, 50, 76, 40, 12, 58, 14, 52, 42]
[54, 51, 49, 13, 98, 90, 83, 46, 116, 88, 24, 67, 59, 19, 29, 74, 90, 29, 105, 61, 34, 59, 89, 85, 41, 0, 36, 88, 84, 43, 50, 41, 71, 85, 76, 32, 113, 88, 78, 16, 46, 82, 99, 92, 72, 73, 53, 62, 72, 52, 22, 41, 61, 20, 78, 36, 52, 96, 27, 33, 82]
[33, 50, 16, 24, 65, 81, 80, 40, 87, 59, 46, 39, 43, 54, 37, 38, 69, 54, 82, 30, 42, 33, 65, 57, 49, 36, 0, 77, 66, 27, 25, 7, 58, 65, 45, 21, 81, 65, 70, 36, 58, 59, 84, 60, 47, 37, 26, 65, 43, 28, 14, 6, 28, 20, 43, 11, 56, 87, 40, 7, 77]
[45, 38, 67, 86, 66, 6, 20, 42, 60, 48, 72, 109, 34, 93, 60, 81, 26, 74, 35, 56, 56, 48, 34, 45, 52, 88, 77, 0, 19, 50, 52, 71, 19, 22, 53, 61, 68, 31, 11, 74, 53, 30, 13, 62, 38, 83, 53, 35, 48, 50, 83, 75, 95, 89, 74, 66, 41, 11, 63, 83, 17]
[33, 40, 53, 80, 46, 26, 37, 39, 44, 28, 72, 94, 26, 93, 58, 64, 9, 77, 23, 40, 56, 34, 15, 26, 54, 84, 66, 19, 0, 42, 40, 59, 16, 3, 35, 54, 50, 12, 23, 71, 59, 11, 20, 42, 21, 66, 40, 44, 30, 37, 74, 62, 79, 81, 56, 56, 46, 30, 63, 73, 33]
[12, 24, 24, 37, 60, 54, 53, 13, 75, 47, 37, 65, 17, 55, 22, 49, 48, 44, 63, 25, 24, 19, 47, 44, 28, 43, 27, 50, 42, 0, 11, 23, 32, 43, 37, 11, 73, 46, 43, 32, 37, 39, 59, 54, 29, 50, 15, 39, 32, 12, 32, 27, 51, 39, 48, 17, 31, 60, 27, 34, 50]
[8, 34, 16, 42, 49, 57, 59, 23, 67, 38, 47, 58, 19, 64, 33, 39, 44, 55, 58, 14, 35, 9, 41, 36, 39, 50, 25, 52, 40, 11, 0, 19, 34, 40, 27, 18, 64, 41, 46, 41, 48, 34, 59, 44, 23, 39, 4, 48, 23, 3, 35, 22, 44, 42, 37, 16, 41, 63, 38, 32, 55]
[27, 47, 9, 30, 58, 76, 76, 36, 80, 52, 48, 41, 37, 59, 37, 34, 62, 56, 75, 23, 41, 26, 58, 50, 48, 41, 7, 71, 59, 23, 19, 0, 52, 59, 38, 20, 74, 58, 65, 39, 57, 52, 78, 53, 40, 33, 19, 62, 36, 22, 21, 4, 29, 27, 37, 8, 54, 82, 41, 14, 73]
[26, 24, 49, 68, 57, 23, 28, 25, 59, 39, 57, 91, 15, 78, 43, 66, 25, 61, 40, 39, 41, 30, 29, 36, 38, 71, 58, 19, 16, 32, 34, 52, 0, 19, 40, 42, 64, 26, 14, 57, 42, 22, 28, 52, 24, 67, 35, 29, 34, 31, 64, 56, 77, 71, 60, 47, 30, 30, 48, 65, 24]
[33, 42, 53, 80, 43, 28, 40, 40, 41, 26, 74, 93, 27, 94, 60, 62, 6, 78, 21, 39, 58, 33, 12, 23, 56, 85, 65, 22, 3, 43, 40, 59, 19, 0, 33, 54, 47, 9, 26, 72, 61, 8, 21, 40, 20, 64, 39, 47, 29, 37, 74, 62, 78, 81, 54, 56, 48, 33, 64, 72, 36]
[26, 53, 30, 67, 22, 59, 67, 45, 42, 14, 74, 63, 32, 91, 60, 29, 32, 81, 41, 15, 60, 18, 25, 13, 63, 76, 45, 53, 35, 37, 27, 38, 40, 33, 0, 45, 37, 27, 53, 68, 71, 24, 54, 17, 16, 32, 23, 65, 6, 25, 58, 40, 48, 65, 21, 40, 61, 64, 64, 52, 63]
[22, 30, 24, 26, 68, 64, 61, 20, 85, 56, 30, 60, 28, 45, 18, 51, 59, 38, 74, 31, 22, 28, 58, 54, 28, 32, 21, 61, 54, 11, 18, 20, 42, 54, 45, 0, 82, 57, 52, 23, 37, 50, 70, 62, 40, 51, 22, 45, 41, 21, 22, 22, 48, 28, 52, 11, 35, 70, 22, 25, 59]
[61, 85, 66, 103, 17, 74, 87, 78, 14, 27, 110, 88, 64, 127, 95, 52, 42, 116, 36, 52, 95, 54, 35, 30, 96, 113, 81, 68, 50, 73, 64, 74, 64, 47, 37, 82, 0, 38, 73, 105, 103, 42, 61, 21, 45, 55, 60, 93, 41, 62, 95, 76, 76, 101, 43, 77, 92, 77, 100, 87, 83]
[34, 49, 51, 82, 35, 37, 49, 45, 33, 17, 79, 89, 31, 99, 64, 56, 6, 84, 17, 36, 63, 32, 3, 16, 62, 88, 65, 31, 12, 46, 41, 58, 26, 9, 27, 57, 38, 0, 35, 77, 68, 7, 28, 31, 18, 59, 39, 55, 24, 38, 75, 61, 74, 82, 48, 57, 56, 41, 69, 72, 45]
[39, 27, 62, 77, 68, 12, 15, 33, 67, 50, 61, 104, 28, 82, 49, 79, 32, 63, 44, 53, 45, 44, 38, 48, 41, 78, 70, 11, 23, 43, 46, 65, 14, 26, 53, 52, 73, 35, 0, 63, 42, 32, 24, 64, 37, 81, 48, 24, 47, 44, 74, 68, 90, 81, 73, 59, 30, 18, 52, 76, 10]
[44, 36, 46, 21, 91, 75, 68, 33, 107, 79, 11, 73, 46, 23, 14, 73, 78, 18, 93, 54, 18, 50, 78, 76, 25, 16, 36, 74, 71, 32, 41, 39, 57, 72, 68, 23, 105, 77, 63, 0, 31, 70, 85, 85, 61, 72, 45, 47, 64, 43, 26, 40, 64, 28, 75, 32, 37, 81, 11, 36, 66]
[46, 19, 60, 51, 93, 53, 41, 26, 101, 77, 23, 97, 40, 43, 21, 86, 67, 22, 82, 61, 16, 54, 70, 73, 9, 46, 58, 53, 59, 37, 48, 57, 42, 61, 71, 37, 103, 68, 42, 31, 0, 62, 66, 87, 58, 87, 52, 19, 65, 48, 53, 60, 85, 57, 85, 49, 13, 58, 20, 61, 41]
[28, 43, 46, 75, 36, 36, 47, 39, 39, 18, 72, 85, 24, 92, 58, 53, 10, 78, 24, 31, 57, 26, 8, 16, 56, 82, 59, 30, 11, 39, 34, 52, 22, 8, 24, 50, 42, 7, 32, 70, 62, 0, 30, 32, 12, 56, 33, 50, 20, 31, 69, 55, 70, 76, 45, 50, 50, 41, 63, 66, 42]
[51, 50, 73, 96, 62, 16, 31, 52, 51, 45, 83, 114, 42, 105, 71, 83, 22, 86, 26, 60, 68, 53, 30, 43, 64, 99, 84, 13, 20, 59, 59, 78, 28, 21, 54, 70, 61, 28, 24, 85, 66, 30, 0, 59, 41, 85, 59, 48, 50, 56, 91, 81, 99, 98, 75, 74, 53, 16, 75, 91, 29]
[42, 69, 44, 82, 6, 68, 78, 61, 30, 14, 91, 69, 47, 107, 76, 33, 37, 98, 39, 31, 77, 35, 29, 16, 79, 92, 60, 62, 42, 54, 44, 53, 52, 40, 17, 62, 21, 31, 64, 85, 87, 32, 59, 0, 29, 36, 40, 79, 22, 42, 73, 54, 56, 80, 23, 56, 77, 72, 81, 66, 74]
[17, 40, 33, 65, 35, 44, 52, 33, 45, 18, 65, 73, 18, 84, 50, 43, 22, 71, 35, 19, 50, 14, 18, 15, 51, 72, 47, 38, 21, 29, 23, 40, 24, 20, 16, 40, 45, 18, 37, 61, 58, 12, 41, 29, 0, 45, 21, 50, 10, 20, 57, 43, 58, 65, 36, 39, 48, 50, 55, 54, 48]
[44, 73, 27, 60, 39, 89, 95, 62, 66, 44, 81, 33, 55, 91, 69, 3, 64, 89, 72, 29, 72, 38, 57, 44, 77, 73, 37, 83, 66, 50, 39, 33, 67, 64, 32, 51, 55, 59, 81, 72, 87, 56, 85, 36, 45, 0, 36, 87, 35, 40, 51, 32, 21, 55, 13, 40, 81, 95, 73, 40, 91]
[9, 37, 14, 44, 46, 58, 61, 26, 64, 35, 51, 56, 21, 67, 37, 35, 43, 59, 56, 9, 39, 7, 39, 33, 43, 53, 26, 53, 40, 15, 4, 19, 35, 39, 23, 22, 60, 39, 48, 45, 52, 33, 59, 40, 21, 36, 0, 51, 19, 4, 37, 22, 42, 44, 33, 18, 45, 64, 42, 33, 57]
[43, 15, 63, 65, 85, 34, 22, 26, 88, 67, 41, 104, 33, 62, 34, 86, 53, 41, 67, 59, 29, 50, 58, 64, 22, 62, 65, 35, 44, 39, 48, 62, 29, 47, 65, 45, 93, 55, 24, 47, 19, 50, 48, 79, 50, 87, 51, 0, 59, 47, 65, 66, 90, 70, 83, 55, 10, 38, 35, 70, 22]
[21, 48, 28, 64, 28, 54, 62, 39, 44, 16, 69, 65, 26, 86, 54, 33, 30, 76, 40, 13, 55, 13, 24, 14, 57, 72, 43, 48, 30, 32, 23, 36, 34, 29, 6, 41, 41, 24, 47, 64, 65, 20, 50, 22, 10, 35, 19, 59, 0, 21, 56, 39, 50, 62, 26, 37, 55, 60, 59, 50, 58]
[5, 33, 18, 45, 48, 54, 57, 22, 64, 36, 49, 60, 16, 66, 34, 39, 41, 56, 55, 13, 36, 7, 38, 33, 39, 52, 28, 50, 37, 12, 3, 22, 31, 37, 25, 21, 62, 38, 44, 43, 48, 31, 56, 42, 20, 40, 4, 47, 21, 0, 38, 25, 46, 45, 37, 19, 41, 61, 39, 35, 53]
[41, 51, 29, 9, 79, 86, 83, 42, 100, 71, 37, 47, 49, 41, 33, 52, 79, 45, 93, 43, 37, 44, 76, 69, 45, 22, 14, 83, 74, 32, 35, 21, 64, 74, 58, 22, 95, 75, 74, 26, 53, 69, 91, 73, 57, 51, 37, 65, 56, 38, 0, 20, 39, 7, 57, 19, 55, 92, 34, 11, 80]
[30, 51, 10, 29, 59, 79, 80, 40, 82, 54, 50, 38, 41, 59, 40, 33, 65, 58, 78, 25, 44, 29, 61, 52, 51, 41, 6, 75, 62, 27, 22, 4, 56, 62, 40, 22, 76, 61, 68, 40, 60, 55, 81, 54, 43, 32, 22, 66, 39, 25, 20, 0, 26, 26, 38, 11, 57, 85, 43, 12, 76]
[51, 75, 28, 48, 60, 100, 103, 64, 86, 62, 74, 15, 62, 80, 66, 24, 79, 82, 89, 39, 70, 47, 73, 61, 76, 61, 28, 95, 79, 51, 44, 29, 77, 78, 48, 48, 76, 74, 90, 64, 85, 70, 99, 56, 58, 21, 42, 90, 50, 46, 39, 26, 0, 41, 33, 37, 82, 106, 69, 28, 99]
[48, 56, 36, 7, 85, 92, 89, 48, 107, 78, 39, 47, 56, 39, 37, 57, 86, 46, 100, 50, 42, 51, 83, 76, 50, 20, 20, 89, 81, 39, 42, 27, 71, 81, 65, 28, 101, 82, 81, 28, 57, 76, 98, 80, 65, 55, 44, 70, 62, 45, 7, 26, 41, 0, 63, 26, 60, 99, 37, 15, 86]
[40, 69, 30, 67, 26, 80, 88, 59, 53, 32, 83, 46, 49, 96, 70, 10, 53, 91, 60, 24, 72, 32, 46, 32, 76, 78, 43, 74, 56, 48, 37, 37, 60, 54, 21, 52, 43, 48, 73, 75, 85, 45, 75, 23, 36, 13, 33, 83, 26, 37, 57, 38, 33, 63, 0, 43, 77, 86, 74, 48, 84]
[23, 40, 14, 26, 62, 70, 70, 29, 81, 53, 40, 49, 32, 52, 29, 41, 60, 48, 74, 25, 33, 25, 57, 51, 40, 36, 11, 66, 56, 17, 16, 8, 47, 56, 40, 11, 77, 57, 59, 32, 49, 50, 74, 56, 39, 40, 18, 55, 37, 19, 19, 11, 37, 26, 43, 0, 46, 77, 33, 17, 67]
[37, 8, 55, 55, 82, 41, 31, 19, 89, 65, 32, 95, 29, 53, 24, 80, 55, 34, 69, 53, 19, 45, 58, 62, 12, 52, 56, 41, 46, 31, 41, 54, 30, 48, 61, 35, 92, 56, 30, 37, 13, 50, 53, 77, 48, 81, 45, 10, 55, 41, 55, 57, 82, 60, 77, 46, 0, 46, 25, 61, 30]
[56, 45, 78, 95, 76, 6, 18, 51, 67, 58, 78, 120, 45, 99, 67, 93, 36, 79, 42, 67, 63, 59, 44, 56, 58, 96, 87, 11, 30, 60, 63, 82, 30, 33, 64, 70, 77, 41, 18, 81, 58, 41, 16, 72, 50, 95, 64, 38, 60, 61, 92, 85, 106, 99, 86, 77, 46, 0, 70, 94, 17]
[39, 25, 46, 31, 87, 64, 56, 24, 100, 73, 10, 79, 38, 30, 5, 73, 70, 17, 85, 52, 7, 46, 71, 70, 14, 27, 40, 63, 63, 27, 38, 41, 48, 64, 64, 22, 100, 69, 52, 11, 20, 63, 75, 81, 55, 73, 42, 35, 59, 39, 34, 43, 69, 37, 74, 33, 25, 70, 0, 43, 55]
[40, 55, 22, 20, 71, 87, 86, 45, 94, 66, 47, 37, 49, 52, 40, 42, 76, 55, 89, 37, 45, 40, 72, 64, 52, 33, 7, 83, 73, 34, 32, 14, 65, 72, 52, 25, 87, 72, 76, 36, 61, 66, 91, 66, 54, 40, 33, 70, 50, 35, 11, 12, 28, 15, 48, 17, 61, 94, 43, 0, 83]
[48, 31, 71, 82, 79, 13, 4, 38, 76, 61, 62, 113, 37, 83, 52, 89, 41, 63, 52, 62, 48, 54, 48, 58, 42, 82, 77, 17, 33, 50, 55, 73, 24, 36, 63, 59, 83, 45, 10, 66, 41, 42, 29, 74, 48, 91, 57, 22, 58, 53, 80, 76, 99, 86, 84, 67, 30, 17, 55, 83, 0]
