[17, 18, 0, 59, 45, 78, 35, 24, 63, 23, 28, 67, 77, 24, 50, 19, 78, 30, 48, 66, 57, 55, 40, 23, 46, 37, 44, 5, 31, 33, 43, 44, 35, 49, 45, 47, 63, 33, 72, 47, 53, 37, 29, 6, 74, 72, 30, 35, 40, 39, 29, 9, 72, 53, 17, 30, 59, 41, 47, 32, 68, 56, 52, 25, 69, 29, 50, 47, 70, 50, 44, 46, 31, 47, 43, 7]
[43, 45, 59, 0, 71, 20, 68, 42, 73, 80, 56, 9, 22, 75, 56, 76, 20, 56, 104, 7, 4, 25, 20, 37, 78, 28, 19, 55, 29, 63, 33, 34, 85, 35, 37, 65, 22, 51, 18, 80, 16, 27, 69, 59, 77, 16, 81, 94, 38, 96, 87, 57, 14, 81, 44, 71, 62, 89, 15, 27, 27, 41, 70, 62, 17, 61, 29, 105, 16, 53, 84, 57, 40, 103, 99, 65]
[52, 56, 45, 71, 0, 81, 79, 61, 106, 61, 19, 77, 78, 67, 20, 42, 85, 18, 82, 76, 67, 82, 52, 53, 91, 43, 67, 41, 49, 77, 75, 37, 77, 82, 80, 9, 59, 20, 88, 92, 75, 44, 73, 51, 116, 87, 72, 55, 33, 73, 49, 35, 84, 11, 53, 75, 100, 83, 67, 52, 92, 90, 96, 19, 87, 16, 44, 74, 86, 23, 89, 16, 32, 80, 76, 49]
[62, 65, 78, 20, 81, 0, 88, 62, 91, 99, 70, 13, 6, 95, 64, 94, 6, 70, 124, 15, 21, 42, 37, 57, 98, 43, 39, 73, 47, 83, 52, 45, 105, 53, 56, 74, 23, 64, 24, 100, 34, 42, 89, 79, 93, 19, 101, 112, 49, 115, 105, 75, 15, 91, 64, 91, 80, 110, 35, 46, 38, 58, 90, 76, 25, 75, 37, 124, 23, 60, 104, 66, 54, 122, 119, 84]
[33, 28, 35, 68, 79, 88, 0, 27, 31, 31, 61, 75, 89, 21, 82, 47, 86, 63, 45, 73, 68, 50, 57, 36, 12, 59, 49, 38, 48, 4, 37, 70, 24, 39, 35, 81, 81, 65, 72, 14, 54, 58, 8, 29, 43, 75, 22, 54, 67, 40, 51, 44, 77, 88, 31, 8, 31, 25, 53, 47, 62, 41, 19, 60, 69, 64, 73, 52, 71, 81, 16, 79, 59, 44, 43, 32]
[9, 6, 24, 42, 61, 62, 27, 0, 46, 39, 42, 50, 63, 33, 59, 43, 62, 43, 62, 48, 42, 32, 30, 9, 39, 32, 24, 23, 21, 23, 19, 44, 43, 25, 21, 60, 54, 43, 51, 41, 32, 31, 27, 21, 55, 53, 39, 58, 41, 55, 52, 29, 53, 71, 8, 29, 39, 47, 28, 19, 45, 32, 38, 43, 48, 45, 46, 65, 49, 57, 43, 56, 34, 61, 58, 27]
[55, 50, 63, 73, 106, 91, 31, 46, 0, 62, 87, 79, 95, 51, 105, 77, 88, 89, 71, 77, 75, 49, 71, 55, 26, 76, 56, 65, 65, 31, 41, 88, 51, 38, 36, 106, 92, 89, 70, 27, 57, 75, 38, 57, 12, 74, 51, 85, 87, 69, 82, 71, 77, 115, 53, 39, 11, 50, 60, 62, 56, 33, 12, 87, 67, 90, 89, 81, 69, 103, 36, 102, 80, 71, 70, 62]
[37, 35, 23, 80, 61, 99, 31, 39, 62, 0, 47, 88, 99, 11, 70, 20, 99, 49, 26, 86, 79, 71, 62, 43, 38, 60, 63, 28, 52, 32, 57, 67, 17, 62, 58, 65, 85, 54, 90, 39, 71, 60, 24, 21, 74, 92, 13, 23, 63, 16, 21, 30, 92, 67, 36, 23, 62, 22, 66, 53, 84, 67, 50, 43, 87, 47, 73, 26, 88, 71, 32, 66, 53, 24, 20, 16]
[33, 37, 28, 56, 19, 70, 61, 42, 87, 47, 0, 64, 68, 51, 23, 32, 73, 2, 71, 62, 53, 65, 36, 34, 73, 28, 50, 23, 31, 59, 56, 27, 62, 63, 61, 19, 50, 8, 73, 75, 58, 29, 56, 33, 97, 72, 57, 48, 22, 62, 41, 18, 70, 29, 34, 58, 81, 68, 50, 34, 75, 71, 77, 6, 71, 5, 34, 66, 71, 24, 72, 19, 16, 69, 65, 33]
[51, 54, 67, 9, 77, 13, 75, 50, 79, 88, 64, 0, 16, 83, 62, 85, 11, 63, 112, 2, 10, 30, 28, 45, 85, 36, 27, 63, 37, 71, 40, 40, 94, 41, 44, 71, 24, 58, 15, 87, 22, 35, 77, 68, 81, 11, 89, 102, 44, 104, 96, 66, 8, 87, 52, 79, 67, 98, 23, 36, 28, 46, 77, 69, 15, 69, 34, 113, 14, 58, 91, 63, 48, 111, 108, 73]
[62, 66, 77, 22, 78, 6, 89, 63, 95, 99, 68, 16, 0, 96, 60, 93, 11, 67, 124, 18, 21, 46, 37, 57, 100, 41, 41, 72, 47, 85, 55, 41, 106, 57, 59, 70, 19, 61, 29, 102, 37, 41, 90, 79, 97, 24, 102, 111, 46, 115, 104, 74, 20, 87, 64, 92, 83, 111, 37, 46, 43, 62, 92, 74, 30, 72, 34, 124, 28, 56, 106, 62, 52, 123, 119, 83]
[33, 30, 24, 75, 67, 95, 21, 33, 51, 11, 51, 83, 96, 0, 74, 28, 95, 53, 29, 81, 75, 64, 60, 39, 28, 59, 57, 29, 50, 22, 50, 67, 11, 54, 49, 70, 84, 57, 84, 28, 65, 58, 13, 19, 64, 86, 6, 34, 64, 22, 31, 33, 86, 74, 32, 13, 51, 17, 61, 50, 76, 58, 40, 48, 81, 52, 72, 33, 82, 74, 22, 70, 54, 28, 25, 18]
[50, 55, 50, 56, 20, 64, 82, 59, 105, 70, 23, 62, 60, 74, 0, 54, 68, 21, 94, 61, 53, 73, 40, 50, 94, 32, 58, 45, 41, 79, 69, 22, 85, 75, 74, 11, 41, 17, 74, 96, 64, 33, 77, 55, 113, 72, 80, 70, 20, 85, 63, 41, 69, 28, 52, 79, 97, 91, 56, 45, 81, 83, 96, 28, 73, 24, 28, 88, 72, 4, 94, 4, 25, 92, 88, 56]
[36, 37, 19, 76, 42, 94, 47, 43, 77, 20, 32, 85, 93, 28, 54, 0, 96, 34, 40, 83, 75, 74, 57, 42, 56, 52, 63, 22, 48, 46, 62, 56, 36, 68, 64, 47, 77, 39, 90, 57, 72, 52, 39, 22, 89, 91, 32, 18, 51, 31, 11, 19, 90, 47, 36, 40, 75, 42, 65, 50, 87, 74, 66, 26, 88, 30, 63, 34, 88, 56, 51, 50, 42, 38, 34, 16]
[62, 65, 78, 20, 85, 6, 86, 62, 88, 99, 73, 11, 11, 95, 68, 96, 0, 73, 124, 13, 21, 39, 39, 57, 96, 45, 38, 74, 48, 82, 50, 48, 105, 51, 54, 78, 28, 67, 19, 98, 32, 45, 88, 79, 89, 14, 100, 113, 52, 115, 107, 76, 11, 95, 64, 90, 76, 109, 34, 47, 34, 55, 87, 79, 21, 78, 41, 125, 19, 64, 102, 70, 57, 122, 119, 84]
[34, 38, 30, 56, 18, 70, 63, 43, 89, 49, 2, 63, 67, 53, 21, 34, 73, 0, 73, 62, 53, 65, 36, 36, 75, 28, 50, 25, 32, 60, 57, 26, 64, 64, 62, 17, 49, 6, 73, 77, 59, 29, 58, 35, 98, 72, 59, 50, 21, 64, 43, 20, 70, 28, 35, 59, 82, 70, 50, 35, 75, 72, 79, 8, 71, 5, 34, 68, 71, 22, 74, 17, 16, 71, 67, 35]
[62, 59, 48, 104, 82, 124, 45, 62, 71, 26, 71, 112, 124, 29, 94, 40, 124, 73, 0, 110, 103, 92, 88, 67, 45, 85, 87, 54, 78, 48, 79, 93, 21, 82, 78, 88, 111, 78, 113, 44, 94, 85, 39, 46, 83, 115, 24, 30, 88, 9, 34, 55, 116, 86, 60, 38, 75, 21, 90, 78, 105, 85, 60, 66, 110, 70, 98, 13, 111, 95, 35, 90, 79, 2, 6, 42]
[49, 52, 66, 7, 76, 15, 73, 48, 77, 86, 62, 2, 18, 81, 61, 83, 13, 62, 110, 0, 9, 28, 27, 43, 83, 34, 24, 61, 35, 69, 37, 40, 91, 39, 41, 70, 24, 57, 14, 85, 20, 33, 74, 66, 79, 11, 87, 101, 43, 102, 94, 64, 8, 87, 50, 77, 65, 95, 21, 34, 26, 44, 75, 68, 14, 67, 34, 111, 13, 57, 89, 62, 46, 109, 106, 71]
[42, 45, 57, 4, 67, 21, 68, 42, 75, 79, 53, 10, 21, 75, 53, 75, 21, 53, 103, 9, 0, 28, 18, 36, 78, 25, 20, 53, 27, 64, 34, 31, 85, 37, 39, 61, 19, 48, 22, 81, 18, 24, 69, 58, 79, 19, 80, 92, 34, 95, 85, 55, 17, 78, 43, 71, 64, 89, 16, 26, 30, 44, 72, 59, 21, 58, 25, 104, 20, 49, 84, 54, 37, 102, 98, 63]
[38, 38, 55, 25, 82, 42, 50, 32, 49, 71, 65, 30, 46, 64, 73, 74, 39, 65, 92, 28, 28, 0, 33, 33, 58, 41, 15, 53, 34, 46, 14, 52, 72, 12, 16, 78, 47, 62, 22, 60, 10, 39, 54, 53, 51, 26, 68, 90, 53, 85, 84, 58, 28, 93, 38, 56, 37, 75, 17, 30, 13, 16, 48, 68, 20, 69, 49, 96, 21, 70, 66, 72, 51, 91, 89, 59]
[26, 30, 40, 20, 52, 37, 57, 30, 71, 62, 36, 28, 37, 60, 40, 57, 39, 36, 88, 27, 18, 33, 0, 22, 69, 9, 18, 36, 10, 53, 31, 19, 71, 36, 36, 47, 24, 32, 37, 71, 24, 7, 56, 42, 78, 36, 66, 75, 20, 79, 68, 38, 35, 62, 28, 58, 61, 76, 16, 10, 41, 45, 65, 41, 35, 41, 18, 87, 35, 37, 73, 40, 20, 86, 82, 47]
[6, 9, 23, 37, 53, 57, 36, 9, 55, 43, 34, 45, 57, 39, 50, 42, 57, 36, 67, 43, 36, 33, 22, 0, 48, 23, 21, 20, 12, 32, 22, 34, 49, 29, 26, 52, 46, 35, 48, 50, 30, 22, 34, 22, 64, 50, 45, 59, 32, 59, 52, 25, 49, 64, 7, 37, 47, 54, 24, 11, 45, 37, 47, 37, 46, 39, 37, 68, 47, 48, 51, 47, 25, 66, 62, 28]
[45, 40, 46, 78, 91, 98, 12, 39, 26, 38, 73, 85, 100, 28, 94, 56, 96, 75, 45, 83, 78, 58, 69, 48, 0, 71, 59, 50, 60, 16, 46, 82, 26, 46, 42, 92, 93, 77, 80, 2, 64, 70, 17, 40, 38, 84, 26, 61, 79, 43, 59, 55, 86, 99, 43, 16, 31, 24, 63, 58, 69, 46, 15, 72, 78, 75, 85, 55, 79, 93, 10, 91, 71, 45, 44, 42]
[26, 31, 37, 28, 43, 43, 59, 32, 76, 60, 28, 36, 41, 59, 32, 52, 45, 28, 85, 34, 25, 41, 9, 23, 71, 0, 26, 32, 11, 55, 37, 12, 70, 43, 43, 38, 26, 23, 45, 73, 33, 1, 57, 40, 84, 44, 65, 70, 12, 76, 63, 33, 42, 54, 28, 59, 67, 75, 24, 14, 49, 52, 69, 34, 44, 33, 14, 84, 43, 29, 74, 31, 12, 84, 80, 44]
[27, 28, 44, 19, 67, 39, 49, 24, 56, 63, 50, 27, 41, 57, 58, 63, 38, 50, 87, 24, 20, 15, 18, 21, 59, 26, 0, 41, 19, 44, 15, 37, 67, 19, 20, 63, 36, 47, 27, 61, 9, 24, 50, 43, 61, 29, 63, 80, 38, 79, 73, 45, 29, 78, 28, 52, 46, 71, 4, 15, 25, 27, 52, 54, 25, 55, 35, 89, 25, 55, 65, 57, 35, 85, 82, 49]
[15, 17, 5, 55, 41, 73, 38, 23, 65, 28, 23, 63, 72, 29, 45, 22, 74, 25, 54, 61, 53, 53, 36, 20, 50, 32, 41, 0, 26, 36, 41, 39, 40, 48, 44, 43, 58, 28, 68, 51, 50, 32, 33, 10, 76, 69, 35, 39, 35, 44, 33, 6, 68, 50, 15, 34, 60, 46, 43, 28, 65, 55, 55, 22, 66, 26, 45, 52, 66, 45, 49, 42, 25, 52, 48, 12]
[17, 21, 31, 29, 49, 47, 48, 21, 65, 52, 31, 37, 47, 50, 41, 48, 48, 32, 78, 35, 27, 34, 10, 12, 60, 11, 19, 26, 0, 44, 28, 23, 61, 34, 33, 45, 34, 29, 43, 62, 27, 10, 47, 32, 73, 43, 56, 65, 22, 69, 59, 29, 42, 60, 18, 49, 56, 66, 19, 4, 44, 42, 58, 35, 41, 36, 25, 77, 41, 39, 63, 40, 17, 76, 72, 37]
[29, 24, 33, 63, 77, 83, 4, 23, 31, 32, 59, 71, 85, 22, 79, 46, 82, 60, 48, 69, 64, 46, 53, 32, 16, 55, 44, 36, 44, 0, 33, 66, 27, 35, 31, 78, 77, 62, 68, 18, 50, 54, 9, 27, 43, 71, 25, 55, 64, 43, 52, 42, 72, 86, 27, 10, 30, 29, 48, 42, 58, 37, 20, 58, 65, 61, 69, 55, 67, 78, 21, 76, 55, 47, 45, 31]
[26, 25, 43, 33, 75, 52, 37, 19, 41, 57, 56, 40, 55, 50, 69, 62, 50, 57, 79, 37, 34, 14, 31, 22, 46, 37, 15, 41, 28, 33, 0, 49, 58, 7, 5, 72, 51, 56, 35, 48, 18, 36, 40, 40, 47, 39, 54, 77, 49, 72, 71, 47, 40, 86, 26, 42, 31, 61, 19, 24, 26, 15, 38, 59, 33, 61, 49, 82, 34, 66, 53, 67, 45, 78, 75, 46]
[37, 42, 44, 34, 37, 45, 70, 44, 88, 67, 27, 40, 41, 67, 22, 56, 48, 26, 93, 40, 31, 52, 19, 34, 82, 12, 37, 39, 23, 66, 49, 0, 79, 55, 55, 30, 23, 20, 52, 84, 43, 13, 67, 48, 96, 50, 74, 74, 5, 83, 67, 38, 48, 47, 39, 69, 79, 84, 35, 26, 59, 64, 81, 33, 51, 31, 8, 89, 51, 18, 84, 23, 14, 91, 87, 51]
[44, 40, 35, 85, 77, 105, 24, 43, 51, 17, 62, 94, 106, 11, 85, 36, 105, 64, 21, 91, 85, 72, 71, 49, 26, 70, 67, 40, 61, 27, 58, 79, 0, 61, 57, 81, 95, 68, 93, 25, 74, 69, 18, 31, 64, 96, 5, 36, 75, 17, 36, 44, 96, 83, 43, 17, 54, 6, 71, 61, 84, 64, 40, 58, 90, 62, 84, 29, 91, 85, 17, 81, 66, 21, 19, 29]
[33, 31, 49, 35, 82, 53, 39, 25, 38, 62, 63, 41, 57, 54, 75, 68, 51, 64, 82, 39, 37, 12, 36, 29, 46, 43, 19, 48, 34, 35, 7, 55, 61, 0, 4, 79, 55, 62, 34, 49, 19, 42, 43, 46, 42, 38, 58, 82, 55, 76, 77, 54, 40, 92, 33, 45, 27, 64, 23, 30, 23, 8, 36, 66, 31, 68, 54, 87, 33, 72, 54, 74, 51, 81, 79, 52]
[30, 27, 45, 37, 80, 56, 35, 21, 36, 58, 61, 44, 59, 49, 74, 64, 54, 62, 78, 41, 39, 16, 36, 26, 42, 43, 20, 44, 33, 31, 5, 55, 57, 4, 0, 77, 56, 60, 38, 45, 22, 41, 39, 42, 41, 42, 54, 78, 54, 71, 73, 50, 43, 90, 29, 40, 25, 59, 24, 29, 27, 11, 33, 63, 35, 65, 54, 83, 37, 71, 50, 72, 49, 77, 74, 48]
[51, 55, 47, 65, 9, 74, 81, 60, 106, 65, 19, 71, 70, 70, 11, 47, 78, 17, 88, 70, 61, 78, 47, 52, 92, 38, 63, 43, 45, 78, 72, 30, 81, 79, 77, 0, 51, 17, 82, 94, 71, 39, 75, 52, 115, 80, 76, 61, 27, 78, 55, 37, 78, 17, 52, 77, 99, 87, 62, 49, 87, 87, 96, 22, 81, 18, 37, 81, 81, 15, 91, 8, 28, 86, 82, 52]
[51, 55, 63, 22, 59, 23, 81, 54, 92, 85, 50, 24, 19, 84, 41, 77, 28, 49, 111, 24, 19, 47, 24, 46, 93, 26, 36, 58, 34, 77, 51, 23, 95, 55, 56, 51, 0, 43, 38, 95, 37, 26, 80, 65, 97, 34, 90, 95, 28, 102, 88, 58, 31, 68, 52, 83, 82, 100, 32, 35, 49, 62, 88, 56, 38, 54, 15, 109, 37, 37, 97, 43, 35, 109, 105, 69]
[34, 39, 33, 51, 20, 64, 65, 43, 89, 54, 8, 58, 61, 57, 17, 39, 67, 6, 78, 57, 48, 62, 32, 35, 77, 23, 47, 28, 29, 62, 56, 20, 68, 62, 60, 17, 43, 0, 68, 79, 55, 24, 60, 38, 98, 67, 63, 56, 15, 69, 49, 24, 65, 31, 36, 62, 82, 74, 46, 32, 72, 71, 80, 14, 67, 12, 27, 73, 66, 17, 77, 14, 12, 77, 72, 39]
[54, 55, 72, 18, 88, 24, 72, 51, 70, 90, 73, 15, 29, 84, 74, 90, 19, 73, 113, 14, 22, 22, 37, 48, 80, 45, 27, 68, 43, 68, 35, 52, 93, 34, 38, 82, 38, 68, 0, 83, 19, 44, 75, 71, 70, 5, 89, 107, 56, 105, 101, 72, 9, 99, 55, 77, 59, 96, 25, 41, 15, 37, 70, 78, 3, 78, 47, 116, 2, 71, 88, 75, 57, 112, 109, 77]
[47, 42, 47, 80, 92, 100, 14, 41, 27, 39, 75, 87, 102, 28, 96, 57, 98, 77, 44, 85, 81, 60, 71, 50, 2, 73, 61, 51, 62, 18, 48, 84, 25, 49, 45, 94, 95, 79, 83, 0, 66, 72, 19, 42, 39, 86, 26, 61, 81, 42, 59, 57, 88, 100, 45, 17, 32, 23, 65, 60, 71, 48, 17, 73, 80, 77, 87, 54, 82, 95, 9, 92, 73, 44, 44, 44]
[36, 37, 53, 16, 75, 34, 54, 32, 57, 71, 58, 22, 37, 65, 64, 72, 32, 59, 94, 20, 18, 10, 24, 30, 64, 33, 9, 50, 27, 50, 18, 43, 74, 19, 22, 71, 37, 55, 19, 66, 0, 31, 57, 52, 61, 21, 70, 89, 44, 87, 82, 54, 22, 86, 36, 59, 46, 78, 9, 24, 17, 25, 55, 63, 16, 63, 40, 97, 17, 61, 70, 64, 43, 93, 90, 58]
[26, 30, 37, 27, 44, 42, 58, 31, 75, 60, 29, 35, 41, 58, 33, 52, 45, 29, 85, 33, 24, 39, 7, 22, 70, 1, 24, 32, 10, 54, 36, 13, 69, 42, 41, 39, 26, 24, 44, 72, 31, 0, 56, 39, 82, 43, 64, 70, 13, 76, 63, 33, 41, 55, 28, 58, 66, 75, 23, 13, 48, 50, 68, 35, 42, 34, 15, 84, 42, 30, 73, 33, 13, 83, 80, 44]
[30, 26, 29, 69, 73, 89, 8, 27, 38, 24, 56, 77, 90, 13, 77, 39, 88, 58, 39, 74, 69, 54, 56, 34, 17, 57, 50, 33, 47, 9, 40, 67, 18, 43, 39, 75, 80, 60, 75, 19, 57, 56, 0, 23, 51, 78, 16, 47, 64, 34, 44, 38, 79, 82, 28, 2, 38, 21, 54, 46, 66, 46, 27, 54, 72, 58, 71, 46, 74, 77, 17, 74, 55, 39, 36, 25]
[17, 16, 6, 59, 51, 79, 29, 21, 57, 21, 33, 68, 79, 19, 55, 22, 79, 35, 46, 66, 58, 53, 42, 22, 40, 40, 43, 10, 32, 27, 40, 48, 31, 46, 42, 52, 65, 38, 71, 42, 52, 39, 23, 0, 69, 72, 26, 37, 44, 37, 31, 15, 72, 59, 16, 24, 54, 36, 46, 33, 66, 52, 47, 31, 68, 35, 53, 46, 69, 55, 39, 52, 35, 44, 40, 6]
[65, 60, 74, 77, 116, 93, 43, 55, 12, 74, 97, 81, 97, 64, 113, 89, 89, 98, 83, 79, 79, 51, 78, 64, 38, 84, 61, 76, 73, 43, 47, 96, 64, 42, 41, 115, 97, 98, 70, 39, 61, 82, 51, 69, 0, 75, 64, 97, 95, 81, 95, 82, 78, 126, 63, 51, 17, 62, 65, 70, 56, 35, 24, 98, 68, 100, 96, 93, 70, 111, 48, 111, 89, 83, 82, 73]
[55, 57, 72, 16, 87, 19, 75, 53, 74, 92, 72, 11, 24, 86, 72, 91, 14, 72, 115, 11, 19, 26, 36, 50, 84, 44, 29, 69, 43, 71, 39, 50, 96, 38, 42, 80, 34, 67, 5, 86, 21, 43, 78, 72, 75, 0, 91, 108, 54, 107, 101, 72, 4, 97, 56, 80, 63, 99, 26, 41, 20, 41, 74, 77, 7, 77, 44, 117, 5, 68, 91, 73, 56, 114, 111, 78]
[39, 36, 30, 81, 72, 101, 22, 39, 51, 13, 57, 89, 102, 6, 80, 32, 100, 59, 24, 87, 80, 68, 66, 45, 26, 65, 63, 35, 56, 25, 54, 74, 5, 58, 54, 76, 90, 63, 89, 26, 70, 64, 16, 26, 64, 91, 0, 34, 70, 18, 33, 39, 92, 79, 38, 14, 53, 11, 66, 56, 81, 61, 40, 54, 86, 58, 79, 30, 87, 80, 19, 76, 60, 23, 21, 24]
[53, 52, 35, 94, 55, 112, 54, 58, 85, 23, 48, 102, 111, 34, 70, 18, 113, 50, 30, 101, 92, 90, 75, 59, 61, 70, 80, 39, 65, 55, 77, 74, 36, 82, 78, 61, 95, 56, 107, 61, 89, 70, 47, 37, 97, 108, 34, 0, 69, 23, 7, 37, 107, 57, 52, 46, 85, 41, 82, 67, 103, 88, 73, 42, 104, 46, 81, 20, 105, 72, 53, 65, 60, 28, 25, 31]
[34, 39, 40, 38, 33, 49, 67, 41, 87, 63, 22, 44, 46, 64, 20, 51, 52, 21, 88, 43, 34, 53, 20, 32, 79, 12, 38, 35, 22, 64, 49, 5, 75, 55, 54, 27, 28, 15, 56, 81, 44, 13, 64, 44, 95, 54, 70, 69, 0, 79, 62, 33, 51, 43, 36, 66, 78, 81, 36, 25, 61, 64, 79, 28, 54, 26, 13, 85, 54, 17, 81, 20, 9, 86, 82, 47]
[53, 50, 39, 96, 73, 115, 40, 55, 69, 16, 62, 104, 115, 22, 85, 31, 115, 64, 9, 102, 95, 85, 79, 59, 43, 76, 79, 44, 69, 43, 72, 83, 17, 76, 71, 78, 102, 69, 105, 42, 87, 76, 34, 37, 81, 107, 18, 23, 79, 0, 26, 46, 108, 78, 52, 32, 71, 20, 82, 69, 98, 79, 57, 57, 103, 61, 89, 12, 104, 86, 34, 81, 69, 8, 4, 32]
[47, 47, 29, 87, 49, 105, 51, 52, 82, 21, 41, 96, 104, 31, 63, 11, 107, 43, 34, 94, 85, 84, 68, 52, 59, 63, 73, 33, 59, 52, 71, 67, 36, 77, 73, 55, 88, 49, 101, 59, 82, 63, 44, 31, 95, 101, 33, 7, 62, 26, 0, 30, 101, 52, 46, 44, 81, 41, 76, 60, 97, 83, 71, 35, 98, 39, 74, 25, 99, 65, 52, 59, 53, 32, 28, 25]
[21, 23, 9, 57, 35, 75, 44, 29, 71, 30, 18, 66, 74, 33, 41, 19, 76, 20, 55, 64, 55, 58, 38, 25, 55, 33, 45, 6, 29, 42, 47, 38, 44, 54, 50, 37, 58, 24, 72, 57, 54, 33, 38, 15, 82, 72, 39, 37, 33, 46, 30, 0, 71, 44, 21, 40, 66, 50, 47, 31, 70, 61, 61, 16, 69, 20, 44, 52, 70, 41, 54, 37, 24, 53, 49, 15]
